,Symbol,Contract_Type,Product_Name,Asset_Class_Id
1933,ECRTY,Future,Event Contract on E-mini Russell 2000 Futures,2
1934,ECYM,Future,Event Contract on Dow Jones Industrial Average Futures,2
1935,ECBTC,Future,Event Contract on Bitcoin Futures,2
1936,EC6E,Future,Event Contract on Euro FX Futures,2
1937,ECGC,Future,Event Contract on Gold Futures,2
1938,ECSI,Future,Event Contract on Silver Futures,2
1939,ECHG,Future,Event Contract on Copper Futures,2
1940,ECCL,Future,Event Contract on Crude Oil Futures,2
1941,ECNG,Future,Event Contract on Henry Hub Natural Gas Futures,2
1944,IPO,Future,E-mini IPOX US Index Futures,2
1945,IPO-IPO,Future,E-mini® IPOX US Index Futures,2
1946,IPT,Future,BTIC on E-mini IPOX US Index Futures,2
1947,BIO,Future,E-mini NASDAQ Biotechnology Futures,2
1948,BIO-BIO,Future,E-mini NASDAQ Biotechnology Futures,2
1950,QCN,Future,E-mini NASDAQ Composite Futures,2
1951,QCN-QCN,Future,E-mini NASDAQ Composite Futures,2
1952,QCN-NQ,Future,E-mini NASDAQ Composite Futures,2
1953,NQ,Future,E-mini NASDAQ-100 Futures,2
1954,NQ-NQ,Future,E-mini NASDAQ-100 Futures,2
1955,NDA,Future,Nasdaq-100 Annual Dividend Index Futures,2
1956,NDA-NDA,Future,Nasdaq-100 Annual Dividend Index Futures,2
1957,NQT,Future,BTIC on E-mini NASDAQ-100 Futures,2
1958,NQX,Future,TMAC on E-mini NASDAQ-100 Futures,2
1959,AQT,Future,BTIC on Adjusted Interest Rate Nasdaq-100 Total Return Index Futures,2
1960,NQQ,Future,TACO on E-mini NASDAQ-100 Futures,2
1961,MNQ,Future,Micro E-mini NASDAQ-100 Futures,2
1962,MNQ-MNQ,Future,Micro E-mini NASDAQ-100 Futures,2
1963,RS1,Future,E-mini Russell 1000 Index Futures,2
1964,RS1-RS1,Future,E-mini Russell 1000 Index Futures,2
1965,ART,Future,BTIC on Russell 1000 Total Return Index Futures,2
1966,R1T,Future,BTIC on E-mini Russell 1000 Index Futures,2
1967,RSG,Future,E-mini Russell 1000 Growth Index Futures,2
1968,RSG-RSG,Future,E-mini Russell 1000 Growth Index Futures,2
1969,RGT,Future,BTIC on E-mini Russell 1000 Growth Index Futures,2
1970,RSV,Future,E-mini Russell 1000 Value Index Futures,2
1971,RSV-RSV,Future,E-mini Russell 1000 Value Index Futures,2
1972,RVT,Future,BTIC on E-mini Russell 1000 Value Index Futures,2
1973,RTY,Future,E-mini Russell 2000 Index Futures,2
1974,RTY-RTY,Future,E-mini Russell 2000 Index Futures,2
1975,RTX,Future,TMAC on E-mini Russell 2000 Futures,2
1976,RLT,Future,BTIC on E-mini Russell 2000 Index Futures,2
1977,A2T,Future,BTIC on Adjusted Interest Rate Russell 2000 Total Return Index Futures,2
1978,RTQ,Future,TACO on E-mini Russell 2000 Index Futures,2
1979,M2K,Future,Micro E-mini Russell 2000 Index Futures,2
1980,M2K-M2K,Future,Micro E-mini Russell 2000 Index Futures,2
1981,R2G,Future,E-mini Russell 2000 Growth Index Futures,2
1982,R2G-R2G,Future,E-mini Russell 2000 Growth Index Futures,2
1983,RDA,Future,Russell 2000 Annual Dividend Index Futures,2
1984,RDA-RDA,Future,E-mini Russell 2000 Growth Index Futures,2
1985,2GT,Future,BTIC on E-mini Russell 2000 Growth Index Futures,2
1986,R2V,Future,E-mini Russell 2000 Value Index Futures,2
1987,R2V-R2V,Future,E-mini Russell 2000 Value Index Futures,2
1988,2VT,Future,BTIC on E-mini Russell 2000 Value Index Futures,2
1989,ES,Future,E-mini S&P 500 Futures,2
1990,ES-ES,Future,E-mini S&P 500 Futures,2
1991,EST,Future,BTIC on E-mini S&P 500 Futures,2
1992,ESX,Future,TMAC on E-mini S&P 500 Futures,2
1993,ESG,Future,E-mini S&P 500 ESG Index Futures,2
1994,ESG-ESG,Future,E-mini S&P 500 ESG Index Futures,2
1995,EGT,Future,BTIC on E-mini S&P 500 ESG Index Futures,2
1996,ES1,Future,Nearby BTIC+ Futures on E-mini Standard & Poor’s 500 Stock Price Index Futures,2
1997,ES2,Future,Deferred BTIC+ Futures on E-mini Standard & Poor’s 500 Stock Price Index Futures,2
1998,EQ1,Future,TACO+ Futures on E-mini Standard & Poor’s 500 Stock Price Index Futures,2
1999,ESQ,Future,TACO on E-mini S&P 500 Futures,2
2000,MES,Future,Micro E-mini S&P 500 Futures,2
2001,MES-MES,Future,Micro E-mini S&P 500 Futures,2
2002,EMD,Future,E-mini S&P MidCap 400 Futures,2
2003,EMD-EMD,Future,E-mini S&P MidCap 400 Futures,2
2004,EWF,Future,E-mini S&P 599 Equal Weight Futures,2
2005,EWF-EWF,Future,E-mini S&P 599 Equal Weight Futures,2
2006,EWFT,Future,BTIC on E-mini S&P 500 Equal Weight Futures,2
2007,MMC,Future,Micro E-mini S&P MidCap 400 Index Futures,2
2008,MMC-MMC,Future,Micro E-mini S&P MidCap 400 Index Futures,2
2009,EMT,Future,BTIC on E-mini S&P MidCap 400 Futures,2
2010,SMC,Future,E-mini S&P SmallCap 600 Futures,2
2011,SMC-SMC,Future,E-mini S&P SmallCap 600 Futures,2
2012,SMT,Future,BTIC S&P SmallCap 600 Futures,2
2013,MSC,Future,Micro E-mini S&P SmallCap 600 Index Futures,2
2014,MSC-MSC,Future,Micro E-mini S&P SmallCap 600 Index Futures,2
2015,SG,Future,S&P 500 Growth Futures,2
2016,SG-SG,Future,S&P 500 Growth Futures,2
2017,SG-SU,Future,S&P 500 Growth Futures,2
2018,SGT,Future,BTIC on S&P Growth Index Futures,2
2021,E3T,Future,BTIC on E-mini S&P Europe 350 ESG Index Futures,2
2022,SU,Future,S&P 500 Value Futures,2
2023,SU-SU,Future,S&P 500 Value Futures,2
2024,SUT,Future,BTIC on S&P Value Index Futures,2
2025,SDA,Future,S&P 500 Annual Dividend Index Futures,2
2026,SDA-SDA,Future,S&P 500 Annual Dividend Index Futures,2
2027,SDI,Future,S&P Quarterly Dividend Index Futures,2
2028,SDI-SDI,Future,S&P Quarterly Dividend Index Futures,2
2029,TRB,Future,BTIC on S&P 500 Total Return Futures,2
2030,TRB-TRB,Future,BTIC on S&P 500 Total Return Futures,2
2031,AST,Future,BTIC on Adjusted Interest Rate S&P 500 Total Return Futures,2
2033,RX,Future,Dow Jones U.S. Real Estate Index Futures,2
2034,RX-RX,Future,Dow Jones U.S. Real Estate Index Futures,2
2035,ADT,Future,BTIC on Adjusted Interest Rate Dow Jones Industrial Average Index Total Return Futures,2
2036,YM,Future,E-mini DJIA ($5) Futures,2
2037,YM-YM,Future,E-mini DJIA ($5) Futures,2
2038,YM:BF,Future,E-mini DJIA ($5) Futures,2
2039,YMX,Future,TMAC on E-mini Dow Jones Industrial Average Futures,2
2040,YMT,Future,BTIC on E-mini DJIA ($5) Futures,2
2041,MYM,Future,Micro E-mini DJIA Index Futures,2
2042,MYM-MYM,Future,Micro E-mini DJIA Index Futures,2
2044,TPY,Future,Yen Denominated TOPIX Futures,2
2045,TPY-TPY,Future,Yen Denominated TOPIX Futures,2
2046,TPB,Future,BTIC on Yen Denominated TOPIX Futures,2
2047,TPD,Future,USD Denominated TOPIX Futures,2
2048,TPD-TPD,Future,USD Denominated TOPIX Futures,2
2049,TPT,Future,BTIC on USD Denominated TOPIX Futures,2
2050,FT1,Future,E-mini FTSE 100 Index Futures,2
2051,FT1-FT1,Future,E-mini FTSE 100 Index Futures,2
2052,FTT,Future,BTIC on E-mini FTSE 100 Index Futures,2
2053,FTU,Future,E-mini USD Denominated FTSE 100 Index Futures,2
2054,FTU-FTU,Future,E-mini USD Denominated FTSE 100 Index Futures,2
2055,FTB,Future,BTIC on E-mini USD Denominated FTSE 100 Index Futures,2
2056,FT5,Future,E-mini FTSE China 50 Index Futures,2
2057,FT5-FT5,Future,E-mini FTSE China 50 Index Futures,2
2058,FTC,Future,BTIC on E-mini FTSE China 50 Index Futures,2
2059,ENY,Future,E-mini Nikkei 225 (Yen) Futures,2
2060,NKD,Future,Nikkei 225 (Dollar) Futures,2
2061,NKD-NKD,Future,Nikkei 225 (Dollar) Futures,2
2062,NKD-NIY,Future,Nikkei 225 (Dollar) Futures,2
2063,NKT,Future,BTIC on Nikkei Stock Average Futures,2
2064,MNK,Future,Micro Nikkei (USD) Stock Average Futures,2
2065,MNK-MNK,Future,Micro Nikkei (USD(Stock Average Futures,2
2066,NIY,Future,Nikkei 225 (Yen) Futures,2
2067,NIY-NIY,Future,Nikkei 225 (Yen) Futures,2
2068,MNI,Future,Micro Yen Denominated Nikkei Stock Average Futures,2
2069,MNI-MNI,Future,Micro Yen Denominated Nikkei Stock Average Futures,2
2070,NIT,Future,BTIC on Yen Denominated Nikkei Stock Average Futures,2
2071,IBV,Future,USD-Denominated Ibovespa Futures,2
2072,IBV-IBV,Future,USD-Denominated Ibovespa Futures,2
2074,XAZ,Future,E-mini Communication Services Select Sector Index Futures,2
2075,XAZ-XAZ,Future,E-mini Communication Services Select Sector Index Futures,2
2076,XZT,Future,BTIC on E-mini Communication Services Select Sector Index Futures,2
2077,XAY,Future,E-mini Consumer Discretionary Sector Index Futures,2
2078,XAY-XAY,Future,Consumer Discretionary Sector Index Futures,2
2079,XYT,Future,BTIC on E-mini® Consumer Discretionary Select Sector Futures,2
2080,XAP,Future,E-mini Consumer Staples Sector Index Futures,2
2081,XAP-XAP,Future,Consumer Staples Sector Index Futures,2
2082,XPT,Future,BTIC on E-mini Consumer Staples Select Sector Futures,2
2083,XAE,Future,E-mini Energy Sector Index Futures,2
2084,XAE-XAE,Future,Energy Sector Index Futures,2
2085,XET,Future,BTIC on E-mini Energy Select Sector Futures,2
2086,XAF,Future,E-mini Financial Sector Index Futures,2
2087,XAF-XAF,Future,Financial Sector Index Futures,2
2088,XFT,Future,BTIC on E-mini Financial Select Sector Futures,2
2089,XAV,Future,E-mini Health Care Sector Index Futures,2
2090,XAV-XAV,Future,Health Care Sector Index Futures,2
2091,XVT,Future,BTIC on E-mini Health Care Select Sector Futures,2
2092,XAI,Future,E-mini Industrial Sector Index Futures,2
2093,XAI-XAI,Future,Industrial Sector Index Futures,2
2094,XIT,Future,BTIC on E-mini Industrial Select Sector Futures,2
2095,XAB,Future,E-mini Materials Sector Index Futures,2
2096,XAB-XAB,Future,Materials Sector Index Futures,2
2097,XBT,Future,BTIC on E-mini Material Select Sector Futures,2
2098,XAR,Future,E-mini S&P Real Estate Select Sector Index Futures,2
2099,XAR-XAR,Future,E-mini S&P Real Estate Select Sector Index Futures,2
2100,XRT,Future,BTIC on E-mini Real Estate Select Sector Futures,2
2101,XAK,Future,E-mini Technology Sector Index Futures,2
2102,XAK-XAK,Future,Technology Sector Index Futures,2
2103,XKT,Future,BTIC on E-mini Technology Select Sector Futures,2
2104,XAU,Future,E-mini Utilities Sector Index Futures,2
2105,XAU-XAU,Future,Utilities Sector Index Futures,2
2106,XUT,Future,BTIC on E-mini Utilities Select Sector Futures,2
2108,SXB,Future,E-mini S&P Regional Banks Select Industry Futures,2
2109,SXB-SXB,Future,E-mini S&P Regional Banks Select Industry Futures,2
2110,RKT,Future,BTIC on E-mini S&P Regional Banks Select Industry Futures,2
2111,SXI,Future,E-mini S&P Insurance Select Industry Futures,2
2112,SXI-SXI,Future,E-mini S&P Insurance Select Industry Futures,2
2113,IST,Future,BTIC on E-mini S&P Insurance Select Industry Futures,2
2114,SXO,Future,E-mini S&P Oil & Gas Exploration and Production Select Industry Futures,2
2115,SXO-SXO,Future,E-mini S&P Oil & Gas Exploration and Production Select Industry Futures,2
2116,SWT,Future,BTIC on E-mini S&P Oil & Gas Exploration and Production Select Industry Futures,2
2117,SOX,Future,E-mini PHLX Semiconductor Sector Futures,2
2118,SOX-SOX,Future,E-mini PHLX Semiconductor Sector Futures,2
2119,SOT,Future,BTIC on E-mini PHLX Semiconductor Sector Futures,2
2120,SXT,Future,E-mini S&P Biotechnology Select Industry Futures,2
2121,SXT-SXT,Future,E-mini S&P Biotechnology Select Industry Futures,2
2122,BOT,Future,BTIC on E-mini S&P Biotechnology Select Industry Futures,2
2123,SXR,Future,E-mini S&P Retail Select Industry Futures,2
2124,SXR-SXR,Future,E-mini S&P Retail Select Industry Futures,2
2125,RET,Future,BTIC on E-mini S&P Retail Select Industry Futures,2
2127,EI,Future,E-mini FTSE Emerging Index Futures,2
2128,EI-EI,Future,E-mini FTSE Emerging Index Futures,2
2129,EIT,Future,BTIC on E-mini FTSE Emerging Index Futures,2
2130,DVE,Future,E-mini FTSE Developed Europe Index Futures,2
2131,DVE-DVE,Future,E-mini FTSE Developed Europe Index Futures,2
2132,DVT,Future,BTIC on E-mini FTSE Developed Europe Index Futures,2
2134,BAG,Future,Bloomberg Commodity Agriculture Subindex Futures,2
2135,BAG-BAG,Future,Bloomberg Commodity Agriculture Subindex Futures Spread,2
2136,BAT,Future,BTIC on Bloomberg Commodity Agriculture Subindex Futures,2
2137,BEN,Future,Bloomberg Commodity Energy Subindex Futures,2
2138,BEN-BEN,Future,Bloomberg Commodity Energy Subindex Futures Spread,2
2139,BET,Future,BTIC on Bloomberg Commodity Energy Subindex Futures,2
2140,BPE,Future,Bloomberg Commodity Petroleum Subindex Futures,2
2141,BPE,Future,Bloomberg Commodity Petroleum Subindex Futures Spread,2
2142,BPT,Future,BTIC on Bloomberg Commodity Petroleum Subindex Futures,2
2143,BGR,Future,Bloomberg Commodity Grains Subindex Futures,2
2144,BGR,Future,Bloomberg Commodity Grains Subindex Futures Spread,2
2145,BGT,Future,BTIC on Bloomberg Commodity Grains Subindex Futures,2
2146,BPR,Future,Bloomberg Commodity Precious Metals Subindex Futures,2
2147,BPR,Future,Bloomberg Commodity Precious Metals Subindex Futures Spread,2
2148,BST,Future,BTIC on Bloomberg Commodity Precious Metals Subindex Futures,2
2149,BME,Future,Bloomberg Commodity All Metals Subindex Futures,2
2150,BME,Future,Bloomberg Commodity All Metals Subindex Futures Spread,2
2151,BMT,Future,BTIC on Bloomberg Commodity All Metals Subindex Futures,2
2152,BLI,Future,Bloomberg Commodity Livestock Subindex Futures,2
2153,BLI,Future,Bloomberg Commodity Livestock Subindex Futures Spread,2
2154,BLT,Future,BTIC on Bloomberg Commodity Livestock Subindex Futures,2
2157,OYM,Option,E-mini Dow ($5) Options,1
2158,EYM,Option,E-mini Dow ($5) End-of-Month Options,1
2159,"YM1,YM2,
YM3, YM4",Option,E-mini Dow ($5) Weekly Options,1
2160,NQ,Option,E-mini NASDAQ 100 Options,1
2161,QNE,Option,E-mini NASDAQ 100 End-of-Month Options,1
2162,"QN1,QN2,
QN3,QN4",Option,E-mini NASDAQ 100 Weekly Options,1
2163,"Q1A,Q2A,Q3A,Q4A,Q5A",Future,Monday Weekly on E-mini Nasdaq-100 Index Futures - Week 1-5 (European-Style),2
2164,"Q1B,Q2B,Q3B,Q4B,Q5B",Future,Tuesday Weekly on E-mini Nasdaq-100 Index Futures - Week 1-5 (European-Style),2
2165,"Q1C,Q2C,Q3C,Q4C,Q5C",Future,Wednesday Weekly on E-mini Nasdaq-100 Index Futures - Week 1-5 (European-Style),2
2166,"Q1D,Q2D,Q3D,Q4D,Q5D",Future,Thursday Weekly on E-mini Nasdaq-100 Index Futures - Week 1-5 (European-Style),2
2167,RTO,Option,E-mini Russell 2000 Options,1
2168,"R1A,R2A,R3A,R4A,R5A",Option,Monday Weekly Options on E-mini Russell 2000 Index futures - Week 1-5 (European-Style),1
2169,"R1U,R2U,R3U,R4U,R5U",Option,Tuesday Weekly Options on E-mini Russell 2000 Index futures - Week 1-5 (European-Style),1
2170,"R1C,R2C,R3C,R4C,R5C",Option,Wednesday Weekly Options on E-mini Russell 2000 Index futures - Week 1-5 (European-Style),1
2171,"R1D,R2D,R3D,R4D,R5D",Option,Thursday Weekly Options on E-mini Russell 2000 Index futures - Week 1-5 (European-Style),1
2172,RTM,Option,E-mini Russell 2000 EOM Options,1
2173,"R1E, R2E, R3E, R4E",Option,E-mini Russell 2000 Weekly Options,1
2174,ES,Option,E-mini S&P 500 Options,1
2175,EW,Option,E-mini S&P 500 End-of-Month Options,1
2176,"EW1,EW2,
EW3,EW4",Option,E-mini S&P 500 Weekly Options,1
2177,"E1A,E2A      E3A,E4A",Option,E-mini S&P 500 Monday Weekly Options,1
2178,"E1B,E2B      E3B,E4B",Option,E-mini S&P 500 Tuesday Weekly Options,1
2179,"E1C,E2C      E3C,E4C",Option,E-mini S&P 500 Wednesday Weekly Options,1
2180,"E1D,E2D      E3D,E4D",Option,E-mini S&P 500 Thursday Weekly Options,1
2181,EMD,Option,E-mini S&P MidCap 400 Options,1
2182,"ME1,ME2,ME3,ME4,ME5",Option,Weekly Options on E-mini S&P MidCap 400 Futures,1
2183,SMC,Option,E-mini S&P SmallCap 600 Index Options,1
2184,MES,Option,Micro E-mini S&P 500 Stock Price Index Options [American Quarterly],1
2185,"EX, EX1, EX2, EX3, E",Option,Micro E-mini S&P 500 Stock Price Index Options [European Weekly & EOM],1
2186,"X1A, X2A, X3A, X4A, ",Option,Monday Weekly Options on Micro E-mini S&P 500 Index Futures - Week 1-5 (European-Style),1
2187,"X1B, X2B, X3B, X4B, ",Option,Tuesday Weekly Options on Micro E-mini S&P 500 Index Futures - Week 1-5 (European-Style),1
2188,"X1C, X2C, X3C, X4C, ",Option,Thursday Weekly Options on Micro E-mini S&P 500 Index Futures - Week 1-5 (European-Style),1
2189,"X1D, X2D, X3D, X4D, ",Option,Micro E-mini S&P 500 Stock Price Index Options [European Weekly & EOM],1
2190,MNQ,Option,Micro E-mini Nasdaq-100 Index Options [American Quarterly],1
2191,"MQE, MQ1, MQ2, MQ3, ",Option,Micro E-mini Nasdaq-100 Index Options [European Weekly & EOM],1
2192,"D1A, D2A, D3A, D4A, ",Option,Monday Weekly Options on Micro E-mini Nasdaq-100 Index Futures - Week 1-5 (European-Style),1
2193,"D1B, D2B, D3B, D4B, ",Option,Tuesday Weekly Options on Micro E-mini Nasdaq-100 Index Futures - Week 1-5 (European-Style),1
2194,"D1C, D2C, D3C, D4C, ",Option,Wednesday Weekly Options on Micro E-mini Nasdaq-100 Index Futures - Week 1-5 (European-Style),1
2195,"D1D, D2D, D3D, D4D, ",Option,Thursday Weekly Options on Micro E-mini Nasdaq-100 Index Futures - Week 1-5 (European-Style),1
2198,NKW,Option,Quarterly Options on Yen Denominated Nikkei Stock Average Futures with American Style Exercise,1
2199,NKY,Option,Serial Options on Yen Denominated Nikkei Stock Average Futures with European Style Exercise,1
2202,6A,Future,AUD/USD Futures (Australian Dollar),2
2203,6A-6A,Future,AUD/USD Futures (Australian Dollar),2
2208,ACD,Future,AUD/CAD Futures (Australian Dollar/Canadian Dollar),2
2209,ACD-ACD,Future,AUD/CAD Futures (Australian Dollar/Canadian Dollar),2
2210,AJY,Future,AUD/JPY Futures (Australian Dollar/Japanese Yen),2
2211,AJY-AJY,Future,AUD/JPY Futures (Australian Dollar/Japanese Yen),2
2212,ANE,Future,AUD/NZD Futures (Australian Dollar/New Zealand Dollar),2
2213,ANE-ANE,Future,AUD/NZD Futures (Australian Dollar/New Zealand Dollar),2
2214,6C,Future,CAD/USD Futures (Canadian Dollar),2
2215,6C-6C,Future,CAD/USD Futures (Canadian Dollar),2
2220,CJY,Future,CAD/JPY Futures (Canadian Dollar/Japanese Yen),2
2221,CJY-CJY,Future,CAD/JPY Futures (Canadian Dollar/Japanese Yen),2
2222,6S,Future,CHF/USD Futures (Swiss Franc),2
2223,6S-6S,Future,CHF/USD Futures (Swiss Franc),2
2227,SJY,Future,CHF/JPY Futures (Swiss Franc/Japanese Yen),2
2228,SJY-SJY,Future,CHF/JPY Futures (Swiss Franc/Japanese Yen),2
2229,6E,Future,EUR/USD Futures (Euro FX),2
2230,6E-6E,Future,EUR/USD Futures (Euro FX),2
2232,6EB,Future,BTIC on EUR/USD Futures (Euro FX),2
2233,6EP,Future,Nearby BTIC+ on EUR/USD Futures (Euro FX),2
2237,E7,Future,E-mini EUR/USD Futures (E-mini Euro FX),2
2238,E7-E7,Future,E-mini EUR/USD Futures (E-mini Euro FX),2
2239,EAD,Future,EUR/AUD Futures (Euro/Australian Dollar),2
2240,EAD-EAD,Future,EUR/AUD Futures (Euro/Australian Dollar),2
2241,RP,Future,EUR/GBP Futures (Euro/British Pound),2
2242,RP-RP,Future,EUR/GBP Futures (Euro/British Pound),2
2244,ECD,Future,EUR/CAD Futures (Euro/Canadian Dollar),2
2245,ECD-ECD,Future,EUR/CAD Futures (Euro/Canadian Dollar),2
2246,RF,Future,EUR/CHF Futures (Euro/Swiss Franc),2
2247,RF-RF,Future,EUR/CHF Futures (Euro/Swiss Franc),2
2248,RY,Future,EUR/JPY Futures (Euro/Japanese Yen),2
2249,RY-RY,Future,EUR/JPY Futures (Euro/Japanese Yen),2
2250,ENK,Future,EUR/NOK Futures (Euro/Norwegian Krone),2
2251,ENK-ENK,Future,EUR/NOK Futures (Euro/Norwegian Krone),2
2252,ESK,Future,EUR/SEK Futures (Euro/Swedish Krona),2
2253,ESK-ESK,Future,EUR/SEK Futures (Euro/Swedish Krona),2
2254,6B,Future,GBP/USD Futures (British Pound),2
2255,6B-6B,Future,GBP/USD Futures (British Pound),2
2260,PJY,Future,GBP/JPY Futures (British Pound/Japanese Yen),2
2261,PJY-PJY,Future,GBP/JPY Futures (British Pound/Japanese Yen),2
2262,PSF,Future,GBP/CHF Futures (British Pound/Swiss Franc),2
2263,PSF-PSF,Future,GBP/CHF Futures (British Pound/Swiss Franc),2
2264,6J,Future,JPY/USD Futures (Japanese Yen),2
2265,6J-6J,Future,JPY/USD Futures (Japanese Yen),2
2270,J7,Future,E-mini JPY/USD Futures (E-mini Japanese Yen),2
2271,J7-J7,Future,E-mini JPY/USD Futures (E-mini Japanese Yen),2
2272,MJY,Future,Micro Japanese Yen/USD Futures (JPY/USD),2
2273,MJY-MJY,Future,Micro Japanese Yen/USD Futures (JPY/USD),2
2274,NOK,Future,NOK/USD Futures (Norwegian Krone),2
2275,NOK-NOK,Future,NOK/USD Futures (Norwegian Krone),2
2276,6N,Future,NZD/USD Futures (New Zealand Dollar),2
2277,6N-6N,Future,NZD/USD Futures (New Zealand Dollar),2
2281,SEK,Future,SEK/USD Futures (Swedish Krona),2
2282,SEK-SEK,Future,SEK/USD Futures (Swedish Krona),2
2284,M6A,Future,Micro AUD/USD Futures,2
2285,M6A-M6A,Future,Micro AUD/USD Futures,2
2286,MCD,Future,Micro CAD/USD Futures,2
2287,MCD-MCD,Future,Micro CAD/USD Futures,2
2288,MSF,Future,Micro CHF/USD Futures,2
2289,MSF-MSF,Future,Micro CHF/USD Futures,2
2290,M6E,Future,Micro EUR/USD Futures,2
2291,M6E-M6E,Future,Micro EUR/USD Futures,2
2292,M6B,Future,Micro GBP/USD Futures,2
2293,M6B-M6B,Future,Micro GBP/USD Futures,2
2294,MIR,Future,Micro INR/USD Futures,2
2295,MIR-MIR,Future,Micro INR/USD Futures,2
2296,MNH,Future,Micro USD/CNH Futures,2
2297,MNH-MNH,Future,Micro USD/CNH Futures,2
2299,6L,Future,BRL/USD Futures (Brazilian Real),2
2300,6L-6L,Future,BRL/USD Futures (Brazilian Real),2
2301,CHP,Future,CLP/USD Futures (Chilean Peso),2
2302,CHP-CHP,Future,CLP/USD Futures (Chilean Peso),2
2303,CZK,Future,CZK/USD Futures (Czech Koruna),2
2304,CZK-CZK,Future,CZK/USD Futures (Czech Koruna),2
2305,ECK,Future,CZK/EUR Futures (Czech Koruna/Euro),2
2306,ECK-ECK,Future,CZK/EUR Futures (Czech Koruna/Euro),2
2307,EHF,Future,HUF/EUR Futures (Hungarian Forint/Euro),2
